i;BuyOrSell;PosNeg;dateTime;price;encryptedName;;;starsNum;itemId;text;;;category;
47;(Kupujący);Pozytywny;2011-02-24 02:11:06;1600;AD-B5-A1-9D-76-4F-8E-8A-46-C0-7C-6E-95-2F-EC-B1;;;1;1449144219;komputery
48;(Kupujący);Pozytywny;2011-02-23 23:14:20;1900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1450272748;komputery
49;(Kupujący);Pozytywny;2011-02-23 23:14:20;5900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1451744220;komputery
50;(Kupujący);Pozytywny;2011-02-23 23:14:19;1400;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1457382466;komputery
51;(Kupujący);Pozytywny;2011-02-23 23:14:19;28900;63-33-5E-09-C5-D6-AC-81-C7-B1-B0-CB-91-D1-2C-E7;;;341;1445177216;komputery
52;(Kupujący);Pozytywny;2011-02-23 22:47:27;9900;49-B1-63-59-8E-1F-05-7A-78-FC-A4-D2-D1-86-52-B2;;;89;1408467917;komputery
53;(Kupujący);Pozytywny;2011-02-23 21:35:04;10900;E3-0D-AB-03-03-86-8A-D3-AA-7C-C5-B4-39-8B-E1-ED;;;15;1442406303;komputery
54;(Kupujący);Pozytywny;2011-02-23 21:04:26;6400;30-B4-CC-56-66-60-67-FB-07-68-63-9C-0A-74-A0-03;;;20;1442677871;rtv-i-agd
55;(Kupujący);Pozytywny;2011-02-23 20:55:42;4800;DB-74-00-CA-FA-09-66-23-51-B7-4A-BC-6B-88-00-A7;;;47;1448438664;komputery
56;(Kupujący);Pozytywny;2011-02-23 20:41:24;3500;DE-6E-CE-8A-B4-D4-98-7C-DA-06-9E-79-B6-E1-05-5E;;;6;1434487920;komputery
57;(Kupujący);Pozytywny;2011-02-23 20:29:21;6700;EC-03-34-7D-C2-F2-D0-2F-30-0A-E6-5D-37-DC-8C-A5;;;95;1405409194;komputery
58;(Kupujący);Pozytywny;2011-02-23 20:16:11;4900;A0-35-30-AF-EC-EE-8F-D6-59-E9-0F-D4-85-93-2D-3B;;;192;1420339944;komputery
59;(Kupujący);Pozytywny;2011-02-23 20:05:27;5500;E1-FD-02-54-B6-EA-AD-2C-4A-07-9E-51-3B-61-EE-74;;;80;1444618503;komputery
61;(Kupujący);Pozytywny;2011-02-23 18:57:52;9900;01-81-64-A2-24-4B-D2-86-E9-1D-EA-79-21-4E-BE-96;;;48;1453612921;komputery
62;(Kupujący);Pozytywny;2011-02-23 18:14:53;4800;FD-6B-66-EA-7A-20-BF-73-4D-30-A3-6F-EA-06-57-36;;;5;1453613651;rtv-i-agd
63;(Kupujący);Pozytywny;2011-02-23 17:40:25;5500;D5-42-AB-C7-F0-9E-40-39-F4-AB-DD-C1-6E-B5-53-84;;;47;1443332504;komputery
66;(Kupujący);Pozytywny;2011-02-23 14:03:36;19500;CB-F8-A5-D9-2B-00-62-38-97-CA-CD-96-AC-83-AB-F8;;;12;1443948311;komputery
67;(Kupujący);Pozytywny;2011-02-23 11:36:47;15500;7A-68-16-BD-D1-F1-72-78-32-53-6A-4D-DD-79-5E-D1;;;183;1385856901;komputery
68;(Kupujący);Pozytywny;2011-02-23 10:24:33;1300;EA-87-C1-75-B5-63-C9-43-27-EB-AF-DA-D5-0F-10-B3;;;100;1448589676;komputery
69;(Kupujący);Pozytywny;2011-02-23 10:24:25;800;EA-87-C1-75-B5-63-C9-43-27-EB-AF-DA-D5-0F-10-B3;;;100;1415852887;komputery
72;(Kupujący);Pozytywny;2011-02-23 09:15:09;54900;5A-A1-29-A0-82-81-23-82-E8-BE-99-08-B3-F8-34-57;;;62;1437308247;rtv-i-agd
73;(Kupujący);Pozytywny;2011-02-23 09:03:57;26900;85-64-41-F4-3B-E7-16-73-32-01-A6-2A-5E-A5-E7-06;;;59;1454487237;komputery
75;(Kupujący);Pozytywny;2011-02-22 23:36:56;1500;10-F5-3C-66-25-B9-A6-49-8C-76-D4-1C-2F-57-49-AD;;;66;1423201846;komputery
76;(Kupujący);Pozytywny;2011-02-22 23:33:39;20900;DD-46-B7-1C-BE-99-0A-AE-9F-F1-3A-64-0A-22-F6-5E;;;44;1438595293;fotografia
77;(Kupujący);Pozytywny;2011-02-22 23:22:35;3900;C4-9B-59-96-34-19-57-16-9C-56-2B-CC-7D-67-39-71;;;374;1423201244;komputery
78;(Kupujący);Negatywny;2011-02-22 21:39:30;25500;D7-4D-4A-23-80-00-2E-D1-94-21-45-AA-FA-3B-63-BE;;;3;1360865198;sport-i-turystyka
83;(Kupujący);Pozytywny;2011-02-22 20:46:54;1600;0B-E3-11-1C-E7-AC-84-D3-E2-B4-5E-A8-BD-62-65-18;;;5;1459140050;komputery
84;(Kupujący);Pozytywny;2011-02-22 20:40:28;2900;E5-BF-B2-AA-B3-CE-0F-36-3C-22-A3-05-68-F2-A3-5B;;;167;1367406484;komputery
85;(Kupujący);Pozytywny;2011-02-22 19:36:29;3500;AE-D9-EF-48-A4-FD-25-A8-3A-AF-50-BA-85-24-3F-D0;;;294;1444541384;komputery
86;(Kupujący);Pozytywny;2011-02-22 19:22:56;9900;74-9F-69-16-C6-1C-21-F1-45-60-A8-4B-48-17-E7-8D;;;64;1450791956;komputery
87;(Kupujący);Pozytywny;2011-02-22 18:46:18;10900;8A-8B-48-38-12-D5-8D-E2-BC-AE-8E-79-34-D2-56-81;;;14;1450278341;komputery
88;(Kupujący);Pozytywny;2011-02-22 17:49:01;3500;D6-2B-62-6E-E7-15-28-72-D9-73-C9-49-CD-38-72-F8;;;35;1450791901;komputery
89;(Kupujący);Pozytywny;2011-02-22 17:38:32;40900;3D-01-5F-14-F2-3F-5D-08-1A-B4-34-07-17-DA-C5-9A;;;79;1427350141;komputery
90;(Kupujący);Pozytywny;2011-02-22 16:58:48;2900;E1-B6-9A-5C-F9-32-07-2F-28-8A-FC-07-19-D6-D0-BD;;;45;1386968351;komputery
92;(Kupujący);Pozytywny;2011-02-22 16:50:05;4000;1A-9D-10-70-8B-5B-E6-1B-E0-88-6C-32-E6-7F-C0-9B;;;8;1372873012;komputery
93;(Kupujący);Pozytywny;2011-02-22 16:29:45;6800;9A-11-29-FD-5D-3C-49-4B-9D-1E-89-BA-7A-5E-B6-ED;;;58;1427984432;komputery
94;(Kupujący);Pozytywny;2011-02-22 15:21:31;8900;E1-B6-9A-5C-F9-32-07-2F-28-8A-FC-07-19-D6-D0-BD;;;45;1393462152;fotografia
95;(Kupujący);Pozytywny;2011-02-22 15:19:29;22900;57-02-88-32-74-A3-9D-E7-A8-F0-CA-B0-DC-84-DA-4A;;;44;1454489392;komputery
96;(Kupujący);Pozytywny;2011-02-22 15:12:32;13900;67-E4-74-85-A3-41-DD-F5-75-4A-67-07-77-A9-A5-5E;;;92;1403897822;komputery
97;(Kupujący);Pozytywny;2011-02-22 14:50:11;6400;52-59-C6-E5-2A-AE-91-E2-15-CA-74-A1-65-C9-E1-D2;;;57;1426817742;komputery
98;(Kupujący);Pozytywny;2011-02-22 14:47:25;24500;AB-CB-B1-59-D7-69-FE-1C-3E-26-AC-E9-50-1C-10-38;;;27;1447322508;komputery
99;(Kupujący);Pozytywny;2011-02-22 14:17:00;7000;E3-6B-E0-D0-31-58-C8-71-E0-82-DA-61-A8-08-BF-AF;;;84;1447322399;komputery
100;(Kupujący);Pozytywny;2011-02-22 13:52:00;1600;41-62-3F-C8-59-91-DE-24-06-34-A3-1F-86-A6-08-30;;;26;1443538488;komputery
103;(Kupujący);Pozytywny;2011-02-22 13:24:12;6900;12-24-C6-02-E7-67-9C-F4-9F-71-1E-07-74-45-C8-40;;;92;1443538524;komputery
104;(Kupujący);Pozytywny;2011-02-22 13:24:12;14900;12-24-C6-02-E7-67-9C-F4-9F-71-1E-07-74-45-C8-40;;;92;1461870636;komputery
105;(Kupujący);Pozytywny;2011-02-22 13:15:58;10900;51-72-1C-06-21-A4-0B-D6-EA-8E-18-B5-D0-58-86-AD;;;64;1449781544;komputery
108;(Kupujący);Pozytywny;2011-02-22 11:53:31;7900;11-9E-54-73-44-4F-B2-5F-9C-E7-F8-A3-05-56-7B-E2;;;105;1374887588;komputery
109;(Kupujący);Pozytywny;2011-02-22 11:29:05;3700;DF-9D-16-4E-99-24-B4-BE-A2-E7-EB-30-B4-22-F6-D5;;;96;1445217751;komputery
110;(Kupujący);Pozytywny;2011-02-22 10:39:56;4500;A1-84-31-DA-C2-1C-85-E1-6E-52-B1-B6-CE-3A-1E-C1;;;16;1426815712;komputery
111;(Kupujący);Pozytywny;2011-02-22 10:39:15;3900;A1-84-31-DA-C2-1C-85-E1-6E-52-B1-B6-CE-3A-1E-C1;;;16;1423201244;komputery
112;(Kupujący);Pozytywny;2011-02-22 10:36:11;3500;33-93-05-68-D8-2C-B0-D6-3D-50-90-05-79-79-EE-1E;;;71;1425641452;komputery
114;(Kupujący);Pozytywny;2011-02-22 10:23:13;3300;20-DB-B4-6E-70-6A-8E-7F-24-C0-AD-C1-92-77-1B-E0;;;157;1423281436;komputery
115;(Kupujący);Pozytywny;2011-02-22 10:10:59;2200;E3-95-D6-40-91-29-15-C6-38-42-78-B5-D5-3D-4D-93;;;357;1398475118;fotografia
117;(Kupujący);Pozytywny;2011-02-22 02:35:55;21900;25-41-C0-88-4B-A6-25-DD-C9-4B-9D-F0-B5-0A-0C-FA;;;145;1415852064;komputery
119;(Kupujący);Pozytywny;2011-02-21 22:51:32;5900;E6-49-57-C4-D5-67-57-E5-36-E6-9A-70-B3-03-4C-C7;;;139;1444619627;komputery
121;(Kupujący);Pozytywny;2011-02-21 19:09:00;11500;ED-3F-8B-D7-85-90-24-B7-D8-F8-04-DC-DF-71-00-20;;;4;1440753879;komputery
122;(Kupujący);Pozytywny;2011-02-21 18:49:03;6500;59-A9-4F-95-64-A6-7F-8A-81-55-30-C1-12-70-79-35;;;113;1399110265;komputery
123;(Kupujący);Pozytywny;2011-02-21 18:48:49;19500;59-A9-4F-95-64-A6-7F-8A-81-55-30-C1-12-70-79-35;;;113;1408265262;komputery
124;(Kupujący);Pozytywny;2011-02-21 18:31:05;4200;BB-32-86-C4-C9-1F-BC-C2-83-46-45-73-A9-3B-C1-27;;;16;1451744181;komputery
125;(Kupujący);Pozytywny;2011-02-21 18:19:06;19900;5D-5B-E6-29-5A-97-6B-B6-43-93-18-34-2D-D2-80-EE;;;64;1436111004;komputery
126;(Kupujący);Pozytywny;2011-02-21 17:40:25;26900;E1-BD-7E-2C-CD-9A-9C-B5-9E-4E-F2-95-FE-54-CF-42;;;3287;1385733757;komputery
127;(Kupujący);Pozytywny;2011-02-21 17:09:17;11500;25-DA-21-19-1A-5C-8D-05-34-C8-4C-E5-54-02-41-A6;;;27;1440753879;komputery
128;(Kupujący);Pozytywny;2011-02-21 16:49:43;14900;9D-6F-96-2F-AA-54-4D-BF-E9-16-4A-09-F1-4B-3F-D4;;;43;1423201482;komputery
129;(Kupujący);Pozytywny;2011-02-21 16:49:36;5700;15-7D-BE-CE-F5-C1-85-1A-5C-C6-CD-48-F3-2E-F8-A7;;;297;1448439516;komputery
131;(Kupujący);Pozytywny;2011-02-21 16:20:24;8900;70-C5-C4-C8-1C-DD-45-D7-E9-B8-30-2A-2B-D0-A9-B1;;;393;1460426667;komputery
132;(Kupujący);Pozytywny;2011-02-21 16:13:30;46900;05-7B-0B-B7-0B-E5-A6-5B-0A-E8-45-8E-EA-DC-65-B1;;;195;1446821478;komputery
133;(Kupujący);Pozytywny;2011-02-21 15:56:09;10900;EE-36-16-55-F7-0F-79-08-F4-60-13-BE-FC-A5-76-DD;;;31;1448587005;komputery
134;(Kupujący);Pozytywny;2011-02-21 13:56:59;7300;57-79-0D-33-21-01-FA-BB-30-52-37-C5-62-50-2A-63;;;223;1387849939;komputery
135;(Kupujący);Pozytywny;2011-02-21 13:45:24;3600;2E-4E-EF-5B-DC-B4-23-0D-D3-E7-98-A1-61-05-84-E6;;;87;1443536305;komputery
136;(Kupujący);Pozytywny;2011-02-21 13:13:06;7500;A6-1B-FB-5E-B1-B8-E2-0E-CA-88-81-DC-AD-4E-9C-C8;;;43;1380463184;dla-dzieci
137;(Kupujący);Pozytywny;2011-02-21 13:09:29;3900;EF-21-1A-58-A6-A0-49-14-92-3A-7B-F2-3A-9A-7F-0C;;;122;1440887962;komputery
139;(Kupujący);Pozytywny;2011-02-21 13:06:16;2400;47-50-AD-99-E2-45-65-5D-8D-DA-70-36-72-C9-5B-7D;;;67;1397286463;komputery
140;(Kupujący);Pozytywny;2011-02-21 13:05:21;6900;47-50-AD-99-E2-45-65-5D-8D-DA-70-36-72-C9-5B-7D;;;67;1401666451;komputery
141;(Kupujący);Pozytywny;2011-02-21 10:43:21;10900;3F-5F-AA-3B-50-FD-BB-2F-C3-92-FD-7C-2C-8C-BD-C3;;;336;1413611123;fotografia
142;(Kupujący);Pozytywny;2011-02-21 10:43:20;30900;3F-5F-AA-3B-50-FD-BB-2F-C3-92-FD-7C-2C-8C-BD-C3;;;336;1404942248;komputery
143;(Kupujący);Pozytywny;2011-02-21 10:43:20;29900;3F-5F-AA-3B-50-FD-BB-2F-C3-92-FD-7C-2C-8C-BD-C3;;;336;1403897401;komputery
144;(Kupujący);Pozytywny;2011-02-21 09:45:28;35900;59-56-32-B0-64-34-AD-BD-03-60-DF-15-5E-38-1A-FD;;;36;1393462072;komputery
146;(Kupujący);Pozytywny;2011-02-21 08:53:31;21500;F6-C8-7A-12-6C-56-27-23-52-B2-5E-B3-52-24-D3-EB;;;200;1397997362;komputery
147;(Kupujący);Pozytywny;2011-02-21 08:08:09;5600;88-C4-B4-6E-A4-45-F1-11-DA-47-DB-A0-0A-6A-DE-16;;;25;1438594110;komputery
148;(Kupujący);Pozytywny;2011-02-21 08:07:40;5600;88-C4-B4-6E-A4-45-F1-11-DA-47-DB-A0-0A-6A-DE-16;;;25;1416984572;komputery
149;(Kupujący);Pozytywny;2011-02-21 01:04:35;20500;9F-9A-E0-C4-89-51-27-DC-3B-52-A3-3B-B8-71-CC-B7;;;214;1408768500;rtv-i-agd
150;(Kupujący);Pozytywny;2011-02-20 21:17:37;12900;1A-67-56-25-D0-2E-EC-FE-23-A3-8A-93-E5-8E-21-48;;;24;1444619482;komputery
151;(Kupujący);Pozytywny;2011-02-20 20:54:12;10900;1A-20-0D-D5-92-AA-BD-91-3F-37-9B-5E-AD-FE-89-11;;;236;1448587005;komputery
153;(Kupujący);Pozytywny;2011-02-20 19:37:49;3900;40-A8-3E-2F-59-2A-84-41-61-C2-5F-E7-41-5F-7F-3D;;;59;1385856407;komputery
155;(Kupujący);Pozytywny;2011-02-20 17:38:40;33900;25-1F-E2-18-AD-FE-CD-38-01-B2-69-69-B9-FD-74-BA;;;211;1411079804;komputery
156;(Kupujący);Pozytywny;2011-02-20 17:32:16;29000;B8-98-0B-12-CB-59-E0-3B-92-99-18-BF-8C-FB-17-C6;;;87;1405055190;komputery
157;(Kupujący);Pozytywny;2011-02-20 16:56:34;16500;E1-A4-07-F5-82-A1-0E-08-9B-FE-99-55-56-86-C6-02;;;344;1401663205;telefony-i-akcesoria
158;(Kupujący);Pozytywny;2011-02-20 16:52:22;20500;B7-32-95-6B-8F-91-EF-1D-8F-4D-C6-EF-7B-CB-44-EE;;;355;1447322575;komputery
160;(Kupujący);Pozytywny;2011-02-20 12:45:44;25900;97-79-6C-9F-00-E4-43-4B-FE-C6-8A-E0-07-1C-DC-BF;;;528;1438596498;komputery
161;(Kupujący);Pozytywny;2011-02-20 11:40:26;1300;27-43-45-21-17-F6-FD-C1-2C-0F-E4-99-D3-3F-1F-A8;;;9;1442131840;rtv-i-agd
162;(Kupujący);Pozytywny;2011-02-20 08:55:01;24500;B4-E8-E1-31-5F-C2-C6-8C-18-27-11-1B-77-E0-3A-20;;;77;1457143628;fotografia
165;(Kupujący);Pozytywny;2011-02-20 01:17:47;14500;EA-87-7F-F5-78-0E-E5-A5-66-9C-46-FD-0E-B3-09-BD;;;171;1443538512;komputery
166;(Kupujący);Pozytywny;2011-02-19 23:47:19;19900;AC-84-FF-2F-B1-C0-1D-84-B7-96-F5-24-5E-76-94-C0;;;1;1405663550;komputery
169;(Kupujący);Pozytywny;2011-02-19 20:11:14;5500;B2-CF-94-B3-15-B4-81-30-6E-D6-E1-55-70-15-17-6E;;;62;1431362393;komputery
170;(Kupujący);Pozytywny;2011-02-19 19:13:44;900;93-65-E3-DE-CB-43-B6-04-2B-9F-57-C4-76-0D-A4-8D;;;22;1429720455;komputery
171;(Kupujący);Pozytywny;2011-02-19 18:46:17;31900;1C-C0-22-99-EE-16-78-1A-6A-D4-62-37-F3-5D-2F-DA;;;1;1395158841;komputery
172;(Kupujący);Pozytywny;2011-02-19 17:06:14;31900;6B-2B-5B-7B-32-8D-FC-91-B7-0A-93-35-A0-FD-AD-96;;;47;1444618624;komputery
174;(Kupujący);Pozytywny;2011-02-19 15:25:12;900;5B-B7-0F-19-3F-D8-85-33-3E-A8-2D-22-6B-44-EB-9C;;;431;1426621717;rtv-i-agd
175;(Kupujący);Pozytywny;2011-02-19 15:18:25;20900;B8-EA-C3-E5-F5-77-DC-52-C2-25-C0-EC-23-2D-1C-01;;;173;1365735622;komputery
176;(Kupujący);Pozytywny;2011-02-19 14:38:47;6900;13-5B-D0-4B-12-EA-F6-B4-DB-60-3C-1F-1C-79-95-2C;;;40;1441526531;komputery
177;(Kupujący);Pozytywny;2011-02-19 12:43:27;19500;4B-47-DE-69-85-65-ED-36-B7-81-9D-38-14-14-BF-AF;;;151;1451267884;komputery
178;(Kupujący);Pozytywny;2011-02-19 12:30:53;9900;5F-E0-C7-4D-52-61-5E-42-7D-64-7C-20-8F-AD-96-43;;;12;1450791956;komputery
179;(Kupujący);Pozytywny;2011-02-19 00:02:42;8500;E8-07-77-AA-BF-66-4D-FC-CE-B1-67-05-56-0D-B4-77;;;25;1437378012;komputery
181;(Kupujący);Pozytywny;2011-02-18 20:29:18;5500;5A-BD-B5-0E-0E-08-A8-C5-7D-93-71-E9-AC-A3-79-AD;;;231;1447322390;komputery
182;(Kupujący);Pozytywny;2011-02-18 20:28:35;13900;49-64-D2-B7-D8-35-7D-0A-4A-90-CB-E6-FB-E6-9F-9C;;;46;1457143693;fotografia
183;(Kupujący);Pozytywny;2011-02-18 19:24:05;3500;D0-9C-A3-5D-1A-EF-B7-1F-FB-43-1C-F5-22-36-7F-26;;;89;1416629871;komputery
184;(Kupujący);Pozytywny;2011-02-18 18:00:12;6900;BE-08-49-07-94-EC-78-10-39-FD-BA-92-DC-AD-D2-7A;;;89;1423280249;komputery
186;(Kupujący);Pozytywny;2011-02-18 12:33:58;1600;98-93-4B-FB-9C-4E-0F-F4-64-05-52-02-DF-49-DA-73;;;45;1440754943;komputery
188;(Kupujący);Pozytywny;2011-02-18 11:24:31;4500;C7-24-7E-FD-CC-BA-C1-69-AF-E5-82-D0-86-26-C1-97;;;55;1445214590;komputery
189;(Kupujący);Pozytywny;2011-02-18 11:24:31;2000;C7-24-7E-FD-CC-BA-C1-69-AF-E5-82-D0-86-26-C1-97;;;55;1445705941;komputery
190;(Kupujący);Pozytywny;2011-02-18 11:24:31;6400;C7-24-7E-FD-CC-BA-C1-69-AF-E5-82-D0-86-26-C1-97;;;55;1456938234;komputery
191;(Kupujący);Pozytywny;2011-02-18 10:01:23;2900;92-47-8B-96-9E-30-95-38-13-5B-00-02-1E-8C-C2-D1;;;290;1443538514;komputery
193;(Kupujący);Pozytywny;2011-02-18 09:23:56;3800;FA-1D-82-B3-74-9B-61-D3-70-76-36-F3-DF-52-CB-90;;;33;1442406074;rtv-i-agd
194;(Kupujący);Pozytywny;2011-02-18 08:51:40;11500;B3-B5-0C-8D-34-D7-91-5E-DB-B5-D6-9E-C0-1A-69-EB;;;276;1440753879;komputery
195;(Kupujący);Pozytywny;2011-02-18 08:50:24;1500;C2-FD-B0-3F-66-3D-6E-70-CD-5D-66-50-67-37-B2-4F;;;353;1454486500;rtv-i-agd
196;(Kupujący);Pozytywny;2011-02-18 08:46:51;900;E8-7D-94-B9-64-43-AC-A8-1F-BC-41-33-50-A0-73-12;;;320;1451881326;komputery
198;(Kupujący);Pozytywny;2011-02-18 08:02:51;24500;DD-E6-14-C8-64-70-FF-59-6C-BB-BF-5F-01-41-5D-42;;;87;1457143628;fotografia
199;(Kupujący);Pozytywny;2011-02-17 22:49:53;2500;DB-E5-E0-BE-4C-EE-AE-43-AF-F6-28-70-7A-17-88-0F;;;186;1367403239;komputery
200;(Kupujący);Pozytywny;2011-02-17 22:30:02;3300;41-E9-7C-DE-0F-C4-2C-30-C4-7F-29-3A-E4-37-80-B2;;;1;1444546273;komputery
202;(Kupujący);Pozytywny;2011-02-17 21:54:09;14900;82-5A-9C-96-20-B2-FF-B3-BD-14-75-91-02-69-02-6F;;;350;1444618969;komputery
203;(Kupujący);Pozytywny;2011-02-17 21:00:24;22500;E7-23-83-96-10-89-20-2D-33-3E-B0-59-A8-E4-D9-E7;;;34;1445723998;komputery
204;(Kupujący);Pozytywny;2011-02-17 20:53:59;6500;CE-2D-8A-5F-7C-C0-C0-AE-6F-E0-AE-82-D7-35-B8-FF;;;172;1425643661;komputery
205;(Kupujący);Pozytywny;2011-02-17 20:53:20;4700;5B-6F-DC-B5-14-11-DD-25-37-C3-30-C6-D9-51-AF-57;;;10;1393462947;rtv-i-agd
207;(Kupujący);Pozytywny;2011-02-17 20:14:20;2200;54-A5-D5-04-3F-66-5D-B5-79-38-E1-7E-7A-64-83-7E;;;5;1417126364;komputery
208;(Kupujący);Pozytywny;2011-02-17 20:06:18;3700;C9-EF-8B-29-4B-3B-2B-AD-52-57-AC-46-5A-9C-BA-66;;;58;1445217751;komputery
210;(Kupujący);Pozytywny;2011-02-17 19:47:51;23900;A0-B9-D2-34-A7-AE-19-9E-A9-D9-A1-08-18-96-F6-08;;;388;1371513369;komputery
211;(Kupujący);Pozytywny;2011-02-17 19:28:43;16500;7D-CF-8F-AA-78-47-7B-B0-A5-C9-5A-38-66-0B-00-23;;;62;1401662709;komputery
