i;BuyOrSell;PosNeg;dateTime;price;encryptedName;;;starsNum;itemId;text;;;category;
160;(Kupujący);Pozytywny;2011-02-22 23:36:56;1500;10-F5-3C-66-25-B9-A6-49-8C-76-D4-1C-2F-57-49-AD;;;67;1423201846;komputery
161;(Kupujący);Pozytywny;2011-02-22 23:33:39;20900;DD-46-B7-1C-BE-99-0A-AE-9F-F1-3A-64-0A-22-F6-5E;;;45;1438595293;fotografia
162;(Kupujący);Pozytywny;2011-02-22 23:22:35;3900;C4-9B-59-96-34-19-57-16-9C-56-2B-CC-7D-67-39-71;;;374;1423201244;komputery
163;(Kupujący);Negatywny;2011-02-22 21:39:30;25500;D7-4D-4A-23-80-00-2E-D1-94-21-45-AA-FA-3B-63-BE;;;3;1360865198;sport-i-turystyka
167;(Kupujący);Pozytywny;2011-02-22 20:47:42;1600;0B-E3-11-1C-E7-AC-84-D3-E2-B4-5E-A8-BD-62-65-18;;;5;1461064256;komputery
168;(Kupujący);Pozytywny;2011-02-22 20:46:54;1600;0B-E3-11-1C-E7-AC-84-D3-E2-B4-5E-A8-BD-62-65-18;;;5;1459140050;komputery
170;(Kupujący);Pozytywny;2011-02-22 19:36:29;3500;AE-D9-EF-48-A4-FD-25-A8-3A-AF-50-BA-85-24-3F-D0;;;295;1444541384;komputery
171;(Kupujący);Pozytywny;2011-02-22 19:22:56;9900;74-9F-69-16-C6-1C-21-F1-45-60-A8-4B-48-17-E7-8D;;;64;1450791956;komputery
172;(Kupujący);Pozytywny;2011-02-22 18:46:18;10900;8A-8B-48-38-12-D5-8D-E2-BC-AE-8E-79-34-D2-56-81;;;14;1450278341;komputery
173;(Kupujący);Pozytywny;2011-02-22 17:49:01;3500;D6-2B-62-6E-E7-15-28-72-D9-73-C9-49-CD-38-72-F8;;;35;1450791901;komputery
174;(Kupujący);Pozytywny;2011-02-22 17:38:32;40900;3D-01-5F-14-F2-3F-5D-08-1A-B4-34-07-17-DA-C5-9A;;;79;1427350141;komputery
175;(Kupujący);Pozytywny;2011-02-22 16:58:48;2900;E1-B6-9A-5C-F9-32-07-2F-28-8A-FC-07-19-D6-D0-BD;;;46;1386968351;komputery
178;(Kupujący);Pozytywny;2011-02-22 16:29:45;6800;9A-11-29-FD-5D-3C-49-4B-9D-1E-89-BA-7A-5E-B6-ED;;;58;1427984432;komputery
179;(Kupujący);Pozytywny;2011-02-22 15:21:31;8900;E1-B6-9A-5C-F9-32-07-2F-28-8A-FC-07-19-D6-D0-BD;;;46;1393462152;fotografia
180;(Kupujący);Pozytywny;2011-02-22 15:19:29;22900;57-02-88-32-74-A3-9D-E7-A8-F0-CA-B0-DC-84-DA-4A;;;45;1454489392;komputery
181;(Kupujący);Pozytywny;2011-02-22 15:12:32;13900;67-E4-74-85-A3-41-DD-F5-75-4A-67-07-77-A9-A5-5E;;;93;1403897822;komputery
182;(Kupujący);Pozytywny;2011-02-22 14:50:11;6400;52-59-C6-E5-2A-AE-91-E2-15-CA-74-A1-65-C9-E1-D2;;;57;1426817742;komputery
183;(Kupujący);Pozytywny;2011-02-22 14:47:25;24500;AB-CB-B1-59-D7-69-FE-1C-3E-26-AC-E9-50-1C-10-38;;;27;1447322508;komputery
184;(Kupujący);Pozytywny;2011-02-22 14:17:00;7000;E3-6B-E0-D0-31-58-C8-71-E0-82-DA-61-A8-08-BF-AF;;;84;1447322399;komputery
185;(Kupujący);Pozytywny;2011-02-22 13:52:00;1600;41-62-3F-C8-59-91-DE-24-06-34-A3-1F-86-A6-08-30;;;26;1443538488;komputery
188;(Kupujący);Pozytywny;2011-02-22 13:24:12;6900;12-24-C6-02-E7-67-9C-F4-9F-71-1E-07-74-45-C8-40;;;92;1443538524;komputery
189;(Kupujący);Pozytywny;2011-02-22 13:24:12;14900;12-24-C6-02-E7-67-9C-F4-9F-71-1E-07-74-45-C8-40;;;92;1461870636;komputery
190;(Kupujący);Pozytywny;2011-02-22 13:15:58;10900;51-72-1C-06-21-A4-0B-D6-EA-8E-18-B5-D0-58-86-AD;;;65;1449781544;komputery
192;(Kupujący);Pozytywny;2011-02-22 11:55:32;3900;3B-5C-1B-1E-90-A0-EA-B4-AD-2D-B5-DA-C5-FD-49-17;;;4573;1462818316;komputery
193;(Kupujący);Pozytywny;2011-02-22 11:53:31;7900;11-9E-54-73-44-4F-B2-5F-9C-E7-F8-A3-05-56-7B-E2;;;106;1374887588;komputery
194;(Kupujący);Pozytywny;2011-02-22 11:29:05;3700;DF-9D-16-4E-99-24-B4-BE-A2-E7-EB-30-B4-22-F6-D5;;;96;1445217751;komputery
